date,url
31-12-2023,https://www.saudiexchange.sa/wps/wcm/connect/45a320b1-2f19-44ff-9e7c-c6c0f7065579/Monthly+Trading+and+Ownership+By+Nationality+Report+31-12-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-45a320b1-2f19-44ff-9e7c-c6c0f7065579-oVwYjrX
30-11-2023,https://www.saudiexchange.sa/wps/wcm/connect/2af929a5-dee8-415b-839b-05e47c63b037/Monthly+Trading+and+Ownership+By+Nationality+Report+30-11-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-2af929a5-dee8-415b-839b-05e47c63b037-oMLC-gC
31-10-2023,https://www.saudiexchange.sa/wps/wcm/connect/7cb1c4e3-5383-4fa0-90e8-dbfc6e43db24/Monthly+Trading+and+Ownership+By+Nationality+Report+31-10-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-7cb1c4e3-5383-4fa0-90e8-dbfc6e43db24-oKaSxgI
30-09-2023,https://www.saudiexchange.sa/wps/wcm/connect/cc0fed71-a323-4b33-b44b-d7a931088d21/Monthly+Trading+and+Ownership+By+Nationality+Report+30-09-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-cc0fed71-a323-4b33-b44b-d7a931088d21-oHHi6LL
31-08-2023,https://www.saudiexchange.sa/wps/wcm/connect/a5a9cdfe-86d5-414f-a39a-7afc29ad3b95/Monthly+Trading+and+Ownership+By+Nationality+Report+31-08-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-a5a9cdfe-86d5-414f-a39a-7afc29ad3b95-oG43Cgb
31-07-2023,https://www.saudiexchange.sa/wps/wcm/connect/4ae86995-8bec-4ba7-94c2-a65a5ed9bf24/Monthly+Trading+and+Ownership+By+Nationality+Report+31-07-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-4ae86995-8bec-4ba7-94c2-a65a5ed9bf24-oG43Lb.
30-06-2023,https://www.saudiexchange.sa/wps/wcm/connect/02b66e8f-1c3a-434f-9960-df070e009056/Monthly+Trading+and+Ownership+By+Nationality+Report+30-06-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-02b66e8f-1c3a-434f-9960-df070e009056-oG43VDK
31-05-2023,https://www.saudiexchange.sa/wps/wcm/connect/2fd7e447-c8e3-442b-864d-1b80b94d56cc/Monthly+Trading+and+Ownership+By+Nationality+Report+31-05-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-2fd7e447-c8e3-442b-864d-1b80b94d56cc-oG43.Il
30-04-2023,https://www.saudiexchange.sa/wps/wcm/connect/d3542f50-cec9-4400-8b27-bd1ca4ad4445/Monthly+Trading+and+Ownership+By+Nationality+Report+30-04-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-d3542f50-cec9-4400-8b27-bd1ca4ad4445-oGDDstw
30-03-2023,https://www.saudiexchange.sa/wps/wcm/connect/91205e0f-7bd3-4922-bd22-34d0993cd5b2/Monthly+Trading+and+Ownership+By+Nationality+Report+30-03-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-91205e0f-7bd3-4922-bd22-34d0993cd5b2-oGDDxMT
28-02-2023,https://www.saudiexchange.sa/wps/wcm/connect/fb03ba89-c489-4734-91eb-3da34630f9a3/Monthly+Trading+and+Ownership+By+Nationality+Report+28-02-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-fb03ba89-c489-4734-91eb-3da34630f9a3-oG44kAv
31-01-2023,https://www.saudiexchange.sa/wps/wcm/connect/631d3c6f-86bb-4e86-b95e-41886bd2c77b/Monthly+Trading+and+Ownership+By+Nationality+Report+31-01-2023.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-631d3c6f-86bb-4e86-b95e-41886bd2c77b-oGIkkW1
