date,url
12-29-2016,https://www.saudiexchange.sa/wps/wcm/connect/72a0690d-aa04-4d39-b2fb-d9f6298c1832/3++Weekly+Trading+and+Ownership+By+Nationality+Report+12-29-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-72a0690d-aa04-4d39-b2fb-d9f6298c1832-oM-yLkW
12-22-2016,https://www.saudiexchange.sa/wps/wcm/connect/ec46e0cd-38d7-4b62-b7d4-f1a5bee125fd/3++Weekly+Trading+and+Ownership+By+Nationality+Report+12-22-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-ec46e0cd-38d7-4b62-b7d4-f1a5bee125fd-lAVzZaf
12-15-2016,https://www.saudiexchange.sa/wps/wcm/connect/a93f2b59-ea45-4145-af2e-cdddab8f8a82/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+12-15-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-a93f2b59-ea45-4145-af2e-cdddab8f8a82-lAhVDwd
12-08-2016,https://www.saudiexchange.sa/wps/wcm/connect/24f3b350-b620-46c7-8bc6-c08ffe52c7e0/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+12-08-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-24f3b350-b620-46c7-8bc6-c08ffe52c7e0-lzK8lP6
12-01-2016,https://www.saudiexchange.sa/wps/wcm/connect/e43ce182-33a9-42b6-81f0-ae1b71098335/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+12-01-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-e43ce182-33a9-42b6-81f0-ae1b71098335-lz9B-wO
11-24-2016,https://www.saudiexchange.sa/wps/wcm/connect/250f4dfb-e6ca-4d58-aafb-1bd0291b4011/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+11-24-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-250f4dfb-e6ca-4d58-aafb-1bd0291b4011-lyBoPCz
11-17-2016,https://www.saudiexchange.sa/wps/wcm/connect/c105d1de-b7c2-4def-9046-a3b39c679b10/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+11-17-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-c105d1de-b7c2-4def-9046-a3b39c679b10-ly1uju-
11-10-2016,https://www.saudiexchange.sa/wps/wcm/connect/4886bf7a-eb87-4683-a405-5e4d46a323f5/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+11-10-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-4886bf7a-eb87-4683-a405-5e4d46a323f5-lxtLxtN
11-3-2016,https://www.saudiexchange.sa/wps/wcm/connect/b64014b8-cee2-4489-9a25-0ce801047bf8/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+11-3-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-b64014b8-cee2-4489-9a25-0ce801047bf8-lwVDgkb
10-27-2016,https://www.saudiexchange.sa/wps/wcm/connect/91aeb28f-91d2-4ad1-8c08-e021100d717f/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+10-27-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-91aeb28f-91d2-4ad1-8c08-e021100d717f-lwlaQ2W
10-20-2016,https://www.saudiexchange.sa/wps/wcm/connect/fd2eb5b4-842b-4846-ba2e-e1475c1ce7e4/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+10-20-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-fd2eb5b4-842b-4846-ba2e-e1475c1ce7e4-lvRiqLy
10-13-2016,https://www.saudiexchange.sa/wps/wcm/connect/fa67e7d3-9ee1-4b00-ac36-198c23aed4f0/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+10-13-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-fa67e7d3-9ee1-4b00-ac36-198c23aed4f0-lvdzXHg
10-6-2016,https://www.saudiexchange.sa/wps/wcm/connect/5af51040-dade-4e9b-b3f5-0b674a87b986/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+10-6-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-5af51040-dade-4e9b-b3f5-0b674a87b986-luFw7fJ
9-29-2016,https://www.saudiexchange.sa/wps/wcm/connect/3a38baa5-b0d8-4bc8-9379-1da7c94d60de/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+9-29-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-3a38baa5-b0d8-4bc8-9379-1da7c94d60de-oM-yVkp
9-21-2016,https://www.saudiexchange.sa/wps/wcm/connect/d29a2580-ad7d-471a-8a14-852386f518a9/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+9-21-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-d29a2580-ad7d-471a-8a14-852386f518a9-ltMXpfv
9-8-2016,https://www.saudiexchange.sa/wps/wcm/connect/4cc3fd4e-0050-4063-9fb8-0275f04551e7/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+9-8-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-4cc3fd4e-0050-4063-9fb8-0275f04551e7-ltMXfJW
9-1-2016,https://www.saudiexchange.sa/wps/wcm/connect/ce93a4e8-567e-404d-af81-fbbfed201412/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+9-1-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-ce93a4e8-567e-404d-af81-fbbfed201412-ltMVWFv
4-25-2016,https://www.saudiexchange.sa/wps/wcm/connect/67cd0a91-0515-4c09-92c9-6f719ad04bbc/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+4-25-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-67cd0a91-0515-4c09-92c9-6f719ad04bbc-ltMX04s
4-18-2016,https://www.saudiexchange.sa/wps/wcm/connect/ecd3061c-1d7a-4d9c-88fe-dd1d71b3f475/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+4-18-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-ecd3061c-1d7a-4d9c-88fe-dd1d71b3f475-ltMWmAT
4-11-2016,https://www.saudiexchange.sa/wps/wcm/connect/33086a70-32eb-4876-ad0d-9a70adf301d0/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+4-11-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-33086a70-32eb-4876-ad0d-9a70adf301d0-ltMWano
4-08-2016,https://www.saudiexchange.sa/wps/wcm/connect/b11a46b8-29e7-4b24-8bbc-be54fd1acae4/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+4-08-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-b11a46b8-29e7-4b24-8bbc-be54fd1acae4-ltMW2M9
28-07-2016,https://www.saudiexchange.sa/wps/wcm/connect/828d8ec9-2d30-4fb7-ad02-e8ff1896e243/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+28-07-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-828d8ec9-2d30-4fb7-ad02-e8ff1896e243-ltMVdwR
21-07-2016,https://www.saudiexchange.sa/wps/wcm/connect/714e521e-eacc-4cb7-99ac-f95151b300c4/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+21-07-2016.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-714e521e-eacc-4cb7-99ac-f95151b300c4-ltMV1qp
